,vignette_name,generation_number,generation_time,response,reflection_score,id
965,scenario7,7,12.435,throw a ball at the wall cuz why not?,0.2857142857142857,R_27HEXQGC24Mpolu
966,scenario7,8,18.493,spin around in your desk chair like an idiot and enjoy it,0.7142857142857143,R_27HEXQGC24Mpolu
967,scenario1,1,11.857,look at art,1.0,R_2A0wqMmsro7R1r0
968,scenario1,2,43.566,walk around for exercise,0.8571428571428571,R_2A0wqMmsro7R1r0
969,scenario1,3,8.666,play a prank on security,0.5714285714285714,R_2A0wqMmsro7R1r0
970,scenario1,4,37.429,take pictures,1.0,R_2A0wqMmsro7R1r0
971,scenario1,5,23.424,meet other people,0.8571428571428571,R_2A0wqMmsro7R1r0
972,scenario1,6,132.107,educate myself,1.0,R_2A0wqMmsro7R1r0
973,scenario1,7,9.831,sit down and relax,1.0,R_2A0wqMmsro7R1r0
974,scenario1,8,15.532,reflect on the past,1.0,R_2A0wqMmsro7R1r0
975,scenario3,1,7.727,read a book,1.0,R_2A0wqMmsro7R1r0
976,scenario3,2,3.272,play with phone,0.8571428571428571,R_2A0wqMmsro7R1r0
977,scenario3,3,2.709,sleep,0.8571428571428571,R_2A0wqMmsro7R1r0
978,scenario3,4,18.177,study,1.0,R_2A0wqMmsro7R1r0
979,scenario3,5,12.182,annoy other people,0.5714285714285714,R_2A0wqMmsro7R1r0
980,scenario3,6,22.946,have a snack,1.0,R_2A0wqMmsro7R1r0
981,scenario3,7,16.287,pick up women,0.8571428571428571,R_2A0wqMmsro7R1r0
982,scenario3,8,6.675,walk around ,1.0,R_2A0wqMmsro7R1r0
983,scenario4,1,9.667,sleep,1.0,R_2A0wqMmsro7R1r0
984,scenario4,2,5.921,read,1.0,R_2A0wqMmsro7R1r0
985,scenario4,3,13.127,listen to music,1.0,R_2A0wqMmsro7R1r0
986,scenario4,4,5.965,play games on phone,1.0,R_2A0wqMmsro7R1r0
987,scenario4,5,6.49,watch a video,1.0,R_2A0wqMmsro7R1r0
988,scenario4,6,18.422,meditate,0.7142857142857143,R_2A0wqMmsro7R1r0
989,scenario4,7,7.828,talk to other passengers,1.0,R_2A0wqMmsro7R1r0
990,scenario4,8,3.663,think,1.0,R_2A0wqMmsro7R1r0
991,scenario6,1,7.702,pay attention,1.0,R_2A0wqMmsro7R1r0
992,scenario6,2,6.525,take a nap,0.7142857142857143,R_2A0wqMmsro7R1r0
993,scenario6,3,5.341,write notes,1.0,R_2A0wqMmsro7R1r0
994,scenario6,4,5.588,study,1.0,R_2A0wqMmsro7R1r0
995,scenario6,5,12.049,talk to other students,1.0,R_2A0wqMmsro7R1r0
996,scenario6,6,10.73,use smartphone,0.8571428571428571,R_2A0wqMmsro7R1r0
997,scenario6,7,10.885,read a book,0.8571428571428571,R_2A0wqMmsro7R1r0
998,scenario6,8,3.685,play video games,0.8571428571428571,R_2A0wqMmsro7R1r0
999,scenario3,1,7.863,Ask someone if they know what part of the library has a certain genre,1.0,R_2B9gL0PyUlJNJqj
1000,scenario3,2,9.975,Ask a librarian for recommendations,1.0,R_2B9gL0PyUlJNJqj
1001,scenario3,3,5.822,Maybe sit down at the table and relax,1.0,R_2B9gL0PyUlJNJqj
1002,scenario3,4,47.156,check my email,1.0,R_2B9gL0PyUlJNJqj
1003,scenario3,5,8.376,find a cozy corner,1.0,R_2B9gL0PyUlJNJqj
1004,scenario3,6,4.068,work on some of my graduate programs coursework,1.0,R_2B9gL0PyUlJNJqj
1005,scenario3,7,6.423,eat a snack,1.0,R_2B9gL0PyUlJNJqj
1006,scenario3,8,14.559,find someone to people-watch,1.0,R_2B9gL0PyUlJNJqj
1007,scenario4,1,4.014,ask for a soda,1.0,R_2B9gL0PyUlJNJqj
1008,scenario4,2,5.739,ask for a drink of alcohol,1.0,R_2B9gL0PyUlJNJqj
1009,scenario4,3,7.731,see how much time is left in the flight,1.0,R_2B9gL0PyUlJNJqj
1010,scenario4,4,4.029,ask where they are from,1.0,R_2B9gL0PyUlJNJqj
1011,scenario4,5,5.953,look out the plane window,1.0,R_2B9gL0PyUlJNJqj
1012,scenario4,6,4.695,eat a pretzel,1.0,R_2B9gL0PyUlJNJqj
1013,scenario4,7,7.777,ask the attendent for another cracker,1.0,R_2B9gL0PyUlJNJqj
1014,scenario4,8,2.294,throw my trash away in their bin,1.0,R_2B9gL0PyUlJNJqj
1015,scenario6,1,2.734,listen,1.0,R_2B9gL0PyUlJNJqj
1016,scenario6,2,4.47,write notes,1.0,R_2B9gL0PyUlJNJqj
1017,scenario6,3,7.219,stare at the wall,1.0,R_2B9gL0PyUlJNJqj
1018,scenario6,4,2.846,watch the clock,1.0,R_2B9gL0PyUlJNJqj
1019,scenario6,5,4.797,find someone amusing,1.0,R_2B9gL0PyUlJNJqj
1020,scenario6,6,3.398,daydream,1.0,R_2B9gL0PyUlJNJqj
1021,scenario6,7,3.717,work on homeowrk,1.0,R_2B9gL0PyUlJNJqj
1022,scenario6,8,3.515,ask if this will be on the test,1.0,R_2B9gL0PyUlJNJqj
1023,scenario8,1,6.712,push the button for my floor,1.0,R_2B9gL0PyUlJNJqj
1024,scenario8,2,6.528,stare at the door,1.0,R_2B9gL0PyUlJNJqj
1025,scenario8,3,6.945,try and make distance with the other people,1.0,R_2B9gL0PyUlJNJqj
1026,scenario8,4,4.394,hum a tune,1.0,R_2B9gL0PyUlJNJqj
1027,scenario8,5,3.235,whistle a song,1.0,R_2B9gL0PyUlJNJqj
1028,scenario8,6,6.166,close my eyes,1.0,R_2B9gL0PyUlJNJqj
1029,scenario8,7,4.422,daydream,1.0,R_2B9gL0PyUlJNJqj
1030,scenario8,8,2.839,see what other people are wearing,1.0,R_2B9gL0PyUlJNJqj
1031,scenario1,1,10.867,Check out all the items the museum has,1.0,R_2CfU9To2UYrD8zp
1032,scenario1,2,5.491,text my friends,0.8571428571428571,R_2CfU9To2UYrD8zp
1033,scenario1,3,4.107,check email,0.42857142857142855,R_2CfU9To2UYrD8zp
1034,scenario1,4,7.987,take pictures of exhibits,0.8571428571428571,R_2CfU9To2UYrD8zp
1035,scenario1,5,8.388,read the news on my phone,0.2857142857142857,R_2CfU9To2UYrD8zp
1036,scenario1,6,6.713,play a game on phone,0.14285714285714285,R_2CfU9To2UYrD8zp
1037,scenario1,7,5.945,eat a snack,0.8571428571428571,R_2CfU9To2UYrD8zp
1038,scenario1,8,9.515,talk to the museum employees,1.0,R_2CfU9To2UYrD8zp
1039,scenario3,1,6.18,Read a book,1.0,R_2CfU9To2UYrD8zp
1040,scenario3,2,8.533,Check emails,0.8571428571428571,R_2CfU9To2UYrD8zp
1041,scenario3,3,10.298,Read the news on phone,0.8571428571428571,R_2CfU9To2UYrD8zp
1042,scenario3,4,9.511,Text my friends,0.8571428571428571,R_2CfU9To2UYrD8zp
1043,scenario3,5,6.893,Study ,1.0,R_2CfU9To2UYrD8zp
1044,scenario3,6,12.068,Eat a snack,1.0,R_2CfU9To2UYrD8zp
1045,scenario3,7,9.901,Look for books that interest me,1.0,R_2CfU9To2UYrD8zp
1046,scenario3,8,9.886,take a nap,0.5714285714285714,R_2CfU9To2UYrD8zp
1047,scenario5,1,13.252,Grab something to drink during the meeting,1.0,R_2CfU9To2UYrD8zp
1048,scenario5,2,8.789,Use the restroom,1.0,R_2CfU9To2UYrD8zp
1049,scenario5,3,8.762,Talk on phone,1.0,R_2CfU9To2UYrD8zp
1050,scenario5,4,13.299,Check emails,1.0,R_2CfU9To2UYrD8zp
1051,scenario5,5,43.236,Turn on my out of office replies,1.0,R_2CfU9To2UYrD8zp
1052,scenario5,6,12.448,Brush my teeth,1.0,R_2CfU9To2UYrD8zp
1053,scenario5,7,6.837,Listen to music,1.0,R_2CfU9To2UYrD8zp
1054,scenario5,8,12.02,Change clothes,0.42857142857142855,R_2CfU9To2UYrD8zp
1055,scenario6,1,9.197,Text my friends,0.7142857142857143,R_2CfU9To2UYrD8zp
1056,scenario6,2,6.234,Listen to the lecture,1.0,R_2CfU9To2UYrD8zp
1057,scenario6,3,6.03,People watch,0.8571428571428571,R_2CfU9To2UYrD8zp
1058,scenario6,4,8.035,Take notes on the lecture,1.0,R_2CfU9To2UYrD8zp
1059,scenario6,5,8.764,Read the news on phone,0.42857142857142855,R_2CfU9To2UYrD8zp
1060,scenario6,6,7.344,Check emails on phone,0.42857142857142855,R_2CfU9To2UYrD8zp
1061,scenario6,7,5.016,Fidget,0.8571428571428571,R_2CfU9To2UYrD8zp
1062,scenario6,8,7.223,Chew gum,0.8571428571428571,R_2CfU9To2UYrD8zp
1063,scenario3,1,5.526,PICK A BOOK,0.8571428571428571,R_2EiNagur7nXRvkV
1064,scenario3,2,24.089,READ,0.8571428571428571,R_2EiNagur7nXRvkV
1065,scenario3,3,6.12,RESEARCH,0.8571428571428571,R_2EiNagur7nXRvkV
1066,scenario3,4,22.046,STUDY,0.8571428571428571,R_2EiNagur7nXRvkV
1067,scenario3,5,14.456,PLAY ON PC,0.8571428571428571,R_2EiNagur7nXRvkV
1068,scenario3,6,38.199,TALK TO FRIEND,0.8571428571428571,R_2EiNagur7nXRvkV
1069,scenario3,7,18.286,TEXT A FRIEND,0.8571428571428571,R_2EiNagur7nXRvkV
1070,scenario3,8,13.209,DOODLE,0.8571428571428571,R_2EiNagur7nXRvkV
1071,scenario4,1,9.364,READ MAGS,0.8571428571428571,R_2EiNagur7nXRvkV
1072,scenario4,2,8.907,WATCH MOVIE,0.8571428571428571,R_2EiNagur7nXRvkV
1073,scenario4,3,9.692,DO CROSSWORD,0.8571428571428571,R_2EiNagur7nXRvkV
1074,scenario4,4,35.034,PACE THE AISLES,0.8571428571428571,R_2EiNagur7nXRvkV
1075,scenario4,5,9.698,SLEEP,0.8571428571428571,R_2EiNagur7nXRvkV
1076,scenario4,6,8.853,EAT DINNER,0.8571428571428571,R_2EiNagur7nXRvkV
1077,scenario4,7,11.28,DRINK ALCOHOL,0.8571428571428571,R_2EiNagur7nXRvkV
1078,scenario4,8,6.736,TALK TO SEATMATE,0.8571428571428571,R_2EiNagur7nXRvkV
1079,scenario6,1,31.376,LISTEN TO PROF,0.8571428571428571,R_2EiNagur7nXRvkV
1080,scenario6,2,13.13,TAKE NOTES,0.8571428571428571,R_2EiNagur7nXRvkV
1081,scenario6,3,12.982,ASK QUESTIONS,0.8571428571428571,R_2EiNagur7nXRvkV
1082,scenario6,4,21.023,NAP,0.7142857142857143,R_2EiNagur7nXRvkV
1083,scenario6,5,14.496,TALK TO CLASSMATE,0.8571428571428571,R_2EiNagur7nXRvkV
1084,scenario6,6,8.674,DOODLE,0.8571428571428571,R_2EiNagur7nXRvkV
1085,scenario6,7,12.496,WORK ON MTURK,0.8571428571428571,R_2EiNagur7nXRvkV
1086,scenario6,8,5.787,FIDGET,0.8571428571428571,R_2EiNagur7nXRvkV
1087,scenario8,1,15.704,LISTEN TO MUSIC,0.8571428571428571,R_2EiNagur7nXRvkV
1088,scenario8,2,12.942,TALK TO PEOPLE,0.8571428571428571,R_2EiNagur7nXRvkV
1089,scenario8,3,7.802,STRETCH,0.8571428571428571,R_2EiNagur7nXRvkV
1090,scenario8,4,26.694,WATCH BUTTONS LIGHT UP,0.8571428571428571,R_2EiNagur7nXRvkV
1091,scenario8,5,6.958,HUM,0.8571428571428571,R_2EiNagur7nXRvkV
1092,scenario8,6,13.196,LOOK AT CELL,0.8571428571428571,R_2EiNagur7nXRvkV
1093,scenario8,7,11.798,CHECK THE TIME,0.8571428571428571,R_2EiNagur7nXRvkV
1094,scenario8,8,4.601,FIDGET,0.8571428571428571,R_2EiNagur7nXRvkV
1095,scenario2,1,12.962,I could put a salad on my plate. ,1.0,R_2P28vuvxfQyUTEM
1096,scenario2,2,11.289,I could eat a plate full of chicken. ,0.7142857142857143,R_2P28vuvxfQyUTEM
1097,scenario2,3,7.786,I could add mashed potatoes to my plate.,1.0,R_2P28vuvxfQyUTEM
1098,scenario2,4,8.602,I could drink some water with my meal.,1.0,R_2P28vuvxfQyUTEM
1099,scenario2,5,8.318,I could drink some soda with my meal.,1.0,R_2P28vuvxfQyUTEM
1100,scenario2,6,11.776,I could get a new plate every time I go up to the buffet.,1.0,R_2P28vuvxfQyUTEM
1101,scenario2,7,19.968,I could have some jello for desert.,1.0,R_2P28vuvxfQyUTEM
1102,scenario2,8,34.731,I could see if there is steak available. ,1.0,R_2P28vuvxfQyUTEM
1103,scenario3,1,7.668,I could ask a librarian for help.,1.0,R_2P28vuvxfQyUTEM
1104,scenario3,2,7.396,I could search until I find the book.,1.0,R_2P28vuvxfQyUTEM
1105,scenario3,3,11.934,I could pick up a different book.,1.0,R_2P28vuvxfQyUTEM
1106,scenario3,4,38.086,I could take a break and sit in a nice chair at the library.,1.0,R_2P28vuvxfQyUTEM
1107,scenario3,5,9.514,I could use the library's restroom.,1.0,R_2P28vuvxfQyUTEM
1108,scenario3,6,7.721,I could look on a computer to see where the book is.,1.0,R_2P28vuvxfQyUTEM
1109,scenario3,7,10.32,I could ask another patron for help.,0.8571428571428571,R_2P28vuvxfQyUTEM
1110,scenario3,8,6.987,I could give up and read a magazine.,0.8571428571428571,R_2P28vuvxfQyUTEM
1111,scenario5,1,15.267,I could put a mint in my mouth.,1.0,R_2P28vuvxfQyUTEM
1112,scenario5,2,30.054,I could stop and get a cup of coffee so I stay alert during the meeting.,1.0,R_2P28vuvxfQyUTEM
1113,scenario5,3,6.677,I could turn my phone off.,1.0,R_2P28vuvxfQyUTEM
1114,scenario5,4,28.017,I could mentally go over issues that might come up in the meeting.,1.0,R_2P28vuvxfQyUTEM
1115,scenario5,5,10.865,I could go to the bathroom. ,0.8571428571428571,R_2P28vuvxfQyUTEM
1116,scenario5,6,12.901,I could check my appearance in a mirror.,1.0,R_2P28vuvxfQyUTEM
1117,scenario5,7,11.804,I could get a bottle of water.,1.0,R_2P28vuvxfQyUTEM
1118,scenario5,8,1.273,I could turn my phone on silent.,1.0,R_2P28vuvxfQyUTEM
1119,scenario7,1,6.693,I could finish my project.,1.0,R_2P28vuvxfQyUTEM
1120,scenario7,2,6.61,I could turn on some music.,0.8571428571428571,R_2P28vuvxfQyUTEM
1121,scenario7,3,6.669,I could turn a television on. ,0.7142857142857143,R_2P28vuvxfQyUTEM
1122,scenario7,4,8.234,I could check my personal email.,1.0,R_2P28vuvxfQyUTEM
1123,scenario7,5,9.325,I could fart.,0.5714285714285714,R_2P28vuvxfQyUTEM
1124,scenario7,6,12.67,I could grab some coffee.,1.0,R_2P28vuvxfQyUTEM
1125,scenario7,7,5.572,I could drink some soda.,0.8571428571428571,R_2P28vuvxfQyUTEM
1126,scenario7,8,9.851,I could enjoy the silence.,0.8571428571428571,R_2P28vuvxfQyUTEM
1127,scenario2,1,6.839,i'd eat my food,1.0,R_2R9NKOKzgDodYrC
1128,scenario2,2,7.063,i'd have something to drink,1.0,R_2R9NKOKzgDodYrC
1129,scenario2,3,14.442,chat with the people I was with,1.0,R_2R9NKOKzgDodYrC
1130,scenario2,4,13.089,i could make fun of the other people in the restaurant,1.0,R_2R9NKOKzgDodYrC
1131,scenario2,5,17.827,I could think about how I think most buffets are gross,1.0,R_2R9NKOKzgDodYrC
1132,scenario2,6,15.014,I could think about getting food from somewhere that's not a buffet,0.5714285714285714,R_2R9NKOKzgDodYrC
1133,scenario2,7,6.749,I could read my emails,1.0,R_2R9NKOKzgDodYrC
1134,scenario2,8,7.112,I could surf the internet,1.0,R_2R9NKOKzgDodYrC
1135,scenario5,1,5.957,read some emails,1.0,R_2R9NKOKzgDodYrC
1136,scenario5,2,9.034,check text messages,1.0,R_2R9NKOKzgDodYrC
1137,scenario5,3,21.766,complain about the weather,0.7142857142857143,R_2R9NKOKzgDodYrC
1138,scenario5,4,8.053,get prepped for the meeting,1.0,R_2R9NKOKzgDodYrC
1139,scenario5,5,7.025,talk on the phone,1.0,R_2R9NKOKzgDodYrC
1140,scenario5,6,43.401,"nothing, just zone out for a few minutes",1.0,R_2R9NKOKzgDodYrC
1141,scenario5,7,29.391,plan what I wanted to do for dinner,1.0,R_2R9NKOKzgDodYrC
1142,scenario5,8,18.764,go over my schedule for the rest of the day,1.0,R_2R9NKOKzgDodYrC
1143,scenario6,1,16.345,Surf the internet,1.0,R_2R9NKOKzgDodYrC
1144,scenario6,2,5.348,take notes,1.0,R_2R9NKOKzgDodYrC
1145,scenario6,3,6.188,day dream,1.0,R_2R9NKOKzgDodYrC
1146,scenario6,4,10.16,play games,1.0,R_2R9NKOKzgDodYrC
1147,scenario6,5,21.997,do mturk tasks,1.0,R_2R9NKOKzgDodYrC
1148,scenario6,6,16.848,drink coffee,1.0,R_2R9NKOKzgDodYrC
1149,scenario6,7,20.079,take a nap,0.5714285714285714,R_2R9NKOKzgDodYrC
1150,scenario6,8,7.158,eat some food,1.0,R_2R9NKOKzgDodYrC
1151,scenario8,1,17.588,I could pretend to look at my phone to avoid making eye contact.,1.0,R_2R9NKOKzgDodYrC
1152,scenario8,2,9.875,I could stand there quietly,1.0,R_2R9NKOKzgDodYrC
1153,scenario8,3,6.457,I could make small talk,1.0,R_2R9NKOKzgDodYrC
1154,scenario8,4,12.062,I could send some texts,1.0,R_2R9NKOKzgDodYrC
1155,scenario8,5,5.083,read emails,1.0,R_2R9NKOKzgDodYrC
1156,scenario8,6,4.58,surf the internet,1.0,R_2R9NKOKzgDodYrC
1157,scenario8,7,7.601,look at my schedule,1.0,R_2R9NKOKzgDodYrC
1158,scenario8,8,2.995,plan lunch,1.0,R_2R9NKOKzgDodYrC
1159,scenario1,1,7.179,look at art,1.0,R_2S0IYfBDVyAiCJ5
1160,scenario1,2,7.17,look at fossils,1.0,R_2S0IYfBDVyAiCJ5
1161,scenario1,3,13.785,look at exhibits,1.0,R_2S0IYfBDVyAiCJ5
1162,scenario1,4,9.336,have a seat on a bench,1.0,R_2S0IYfBDVyAiCJ5
1163,scenario1,5,11.119,visit the gift shop,1.0,R_2S0IYfBDVyAiCJ5
1164,scenario1,6,7.787,explore,1.0,R_2S0IYfBDVyAiCJ5
1165,scenario1,7,4.501,have fun,1.0,R_2S0IYfBDVyAiCJ5
1166,scenario1,8,2.073,learn,1.0,R_2S0IYfBDVyAiCJ5
1167,scenario5,1,4.135,discuss,1.0,R_2S0IYfBDVyAiCJ5
1168,scenario5,2,10.44,get a coffee,1.0,R_2S0IYfBDVyAiCJ5
1169,scenario5,3,8.978,excersize,1.0,R_2S0IYfBDVyAiCJ5
1170,scenario5,4,4.484,eat,1.0,R_2S0IYfBDVyAiCJ5
1171,scenario5,5,3.332,drive,1.0,R_2S0IYfBDVyAiCJ5
1172,scenario5,6,4.542,shop,1.0,R_2S0IYfBDVyAiCJ5
1173,scenario5,7,2.27,prepare,1.0,R_2S0IYfBDVyAiCJ5
1174,scenario5,8,15.075,play a game,1.0,R_2S0IYfBDVyAiCJ5
1175,scenario6,1,3.339,study,1.0,R_2S0IYfBDVyAiCJ5
1176,scenario6,2,2.716,talk,0.5714285714285714,R_2S0IYfBDVyAiCJ5
1177,scenario6,3,3.581,engage,1.0,R_2S0IYfBDVyAiCJ5
1178,scenario6,4,4.614,take notes,1.0,R_2S0IYfBDVyAiCJ5
1179,scenario6,5,5.592,socialize,0.42857142857142855,R_2S0IYfBDVyAiCJ5
1180,scenario6,6,4.196,ask questions,1.0,R_2S0IYfBDVyAiCJ5
1181,scenario6,7,9.943,look things up online,0.5714285714285714,R_2S0IYfBDVyAiCJ5
1182,scenario6,8,8.555,tutor,1.0,R_2S0IYfBDVyAiCJ5
1183,scenario7,1,5.268,make calls,1.0,R_2S0IYfBDVyAiCJ5
1184,scenario7,2,3.771,do work,1.0,R_2S0IYfBDVyAiCJ5
1185,scenario7,3,7.644,make copies,1.0,R_2S0IYfBDVyAiCJ5
1186,scenario7,4,4.055,have a snack,1.0,R_2S0IYfBDVyAiCJ5
1187,scenario7,5,6.348,drink coffee,1.0,R_2S0IYfBDVyAiCJ5
1188,scenario7,6,4.214,dink around,0.5714285714285714,R_2S0IYfBDVyAiCJ5
1189,scenario7,7,8.451,see if there is an echo,0.14285714285714285,R_2S0IYfBDVyAiCJ5
1190,scenario7,8,4.241,play games,0.5714285714285714,R_2S0IYfBDVyAiCJ5
1191,scenario4,1,3.135,ask for drink,1.0,R_2Si50Ft3WjQZ7kO
1192,scenario4,2,2.632,eat something,1.0,R_2Si50Ft3WjQZ7kO
1193,scenario4,3,1.964,sleep,1.0,R_2Si50Ft3WjQZ7kO
1194,scenario4,4,2.421,read book,1.0,R_2Si50Ft3WjQZ7kO
1195,scenario4,5,5.127,rest,1.0,R_2Si50Ft3WjQZ7kO
1196,scenario4,6,2.669,eat candy,1.0,R_2Si50Ft3WjQZ7kO
1197,scenario4,7,3.388,drink beer,0.42857142857142855,R_2Si50Ft3WjQZ7kO
1198,scenario4,8,70.126,ask for pillow,1.0,R_2Si50Ft3WjQZ7kO
1199,scenario6,1,2.932,take notes,1.0,R_2Si50Ft3WjQZ7kO
1200,scenario6,2,3.412,read a book,1.0,R_2Si50Ft3WjQZ7kO
1201,scenario6,3,5.941,listen to music discretely on earphones,0.2857142857142857,R_2Si50Ft3WjQZ7kO
1202,scenario6,4,6.246,doze off al ittle,0.14285714285714285,R_2Si50Ft3WjQZ7kO
1203,scenario6,5,77.965,raise my hand,1.0,R_2Si50Ft3WjQZ7kO
1204,scenario6,6,3.756,chew gum,0.42857142857142855,R_2Si50Ft3WjQZ7kO
1205,scenario6,7,4.069,suck on a lollilop,0.2857142857142857,R_2Si50Ft3WjQZ7kO
1206,scenario6,8,6.753,yawn,0.7142857142857143,R_2Si50Ft3WjQZ7kO
1207,scenario7,1,16.784,watch YouTube or listen to music,0.8571428571428571,R_2Si50Ft3WjQZ7kO
1208,scenario7,2,14.459,eat some cookies,0.8571428571428571,R_2Si50Ft3WjQZ7kO
1209,scenario7,3,4.717,read a book,0.8571428571428571,R_2Si50Ft3WjQZ7kO
1210,scenario7,4,10.785,brush my hair,1.0,R_2Si50Ft3WjQZ7kO
1211,scenario7,5,12.249,pick my nose if it itches,0.7142857142857143,R_2Si50Ft3WjQZ7kO
1212,scenario7,6,7.281,listen to Spotify,1.0,R_2Si50Ft3WjQZ7kO
1213,scenario7,7,9.389,go on Reddit,1.0,R_2Si50Ft3WjQZ7kO
1214,scenario7,8,2.917,go on Facebook,0.8571428571428571,R_2Si50Ft3WjQZ7kO
1215,scenario8,1,4.405,remain quiet,1.0,R_2Si50Ft3WjQZ7kO
1216,scenario8,2,6.063,doze off a little,0.2857142857142857,R_2Si50Ft3WjQZ7kO
1217,scenario8,3,4.912,clear throat,1.0,R_2Si50Ft3WjQZ7kO
1218,scenario8,4,3.358,chew gum,0.2857142857142857,R_2Si50Ft3WjQZ7kO
1219,scenario8,5,3.171,suck on mint,0.8571428571428571,R_2Si50Ft3WjQZ7kO
1220,scenario8,6,2.135,read book,0.8571428571428571,R_2Si50Ft3WjQZ7kO
1221,scenario8,7,2.614,play on phone,1.0,R_2Si50Ft3WjQZ7kO
1222,scenario8,8,332.6,read reddit,0.8571428571428571,R_2Si50Ft3WjQZ7kO
1223,scenario1,1,15.971,Walk around.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1224,scenario1,2,16.392,Look at the displays.,1.0,R_2ToAyr7ZiTE6L9D
1225,scenario1,3,17.16,Meet a friend.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1226,scenario1,4,107.481,Eat a snack.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1227,scenario1,5,15.622,Kill time.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1228,scenario1,6,17.86,Watch the other people.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1229,scenario1,7,24.339,Check your phone for messages.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1230,scenario1,8,17.134,Check emails.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1231,scenario3,1,14.976,Check out books.,1.0,R_2ToAyr7ZiTE6L9D
1232,scenario3,2,16.485,Read magazines.,1.0,R_2ToAyr7ZiTE6L9D
1233,scenario3,3,29.906,Go online.,1.0,R_2ToAyr7ZiTE6L9D
1234,scenario3,4,52.087,Check out an audiobook.,1.0,R_2ToAyr7ZiTE6L9D
1235,scenario3,5,27.542,Use the restroom.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1236,scenario3,6,24.066,Check out an instructional video.,1.0,R_2ToAyr7ZiTE6L9D
1237,scenario3,7,28.01,Ask the librarian a question.,1.0,R_2ToAyr7ZiTE6L9D
1238,scenario3,8,19.531,Get a library card.,1.0,R_2ToAyr7ZiTE6L9D
1239,scenario5,1,19.568,Get a drink.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1240,scenario5,2,19.232,Go to the restroom.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1241,scenario5,3,25.053,Check your clothing.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1242,scenario5,4,24.342,Check your phone for messages.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1243,scenario5,5,17.575,Check your emails.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1244,scenario5,6,30.805,Check your appearance.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1245,scenario5,7,19.684,Calm your thoughts.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1246,scenario5,8,59.221,Check in with your office.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1247,scenario7,1,16.682,Make some coffee.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1248,scenario7,2,25.412,File papers.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1249,scenario7,3,19.512,Catch up on work.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1250,scenario7,4,37.705,Look through co-workers' stuff.,0.42857142857142855,R_2ToAyr7ZiTE6L9D
1251,scenario7,5,17.118,Clean your work area.,0.8571428571428571,R_2ToAyr7ZiTE6L9D
1252,scenario7,6,41.732,Sleep,0.5714285714285714,R_2ToAyr7ZiTE6L9D
1253,scenario7,7,14.526,Play music.,0.5714285714285714,R_2ToAyr7ZiTE6L9D
1254,scenario7,8,15.649,Watch YouTube videos.,0.7142857142857143,R_2ToAyr7ZiTE6L9D
