rowNo,type,stimFormat,condition1,condition2,ITI,random,randomBlock,responseType,head,required,responseOptions,pageName,pageBreak,ITI_ms,timestamp,response,RT,correct,responseCode,GMT_timestamp,local_timestamp,link,id,age,sex,education,handedness,completionCode
73,form,word,BDI,Crying,600,1,0 1,radio,____________________________________________________________________________________________________________________________________________________,1,"I don't cry anymore than I used to.;I cry more than I used to.;I cry over every little thing.;I feel like crying, but I can't.",Please select the statement that is most accurate in your experience.,NA,NA,590404,I don't cry anymore than I used to.,49133,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
92,form,word,BAI,Heart pounding/racing,600,1,0 2,radio,Heart pounding/racing,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Moderately - it wasn't pleasant at time.,29742,0,3,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
88,form,word,BAI,Wobbliness in legs,600,1,0 2,radio,Wobbliness in legs,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
94,form,word,BAI,Terrified or afraid,600,1,0 2,radio,Terrified or afraid,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Mildly but it didn't bother me much.,29742,0,2,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
91,form,word,BAI,Dizzy or lightheaded,600,1,0 2,radio,Dizzy or lightheaded,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Mildly but it didn't bother me much.,29742,0,2,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
96,form,word,BAI,Feeling of choking,600,1,0 2,radio,Feeling of choking,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
90,form,word,BAI,Fear of worst happening,600,1,0 2,radio,Fear of worst happening,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
93,form,word,BAI,Unsteady,600,1,0 2,radio,Unsteady,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
99,form,word,BAI,Fear of losing control,600,1,0 2,radio,Fear of losing control,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Mildly but it didn't bother me much.,29742,0,2,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
86,form,word,BAI,Numbness or tingling,600,1,0 2,radio,Numbness or tingling,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
87,form,word,BAI,Feeling hot,600,1,0 2,radio,Feeling hot,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
104,form,word,BAI,Faint/lightheaded,600,1,0 2,radio,Faint/lightheaded,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Mildly but it didn't bother me much.,29742,0,2,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
100,form,word,BAI,Difficulty breathing,600,1,0 2,radio,Difficulty breathing,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Moderately - it wasn't pleasant at time.,29742,0,3,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
105,form,word,BAI,Face Flushed,600,1,0 2,radio,Face Flushed,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
106,form,word,BAI,Hot/cold sweats,600,1,0 2,radio,Hot/cold sweats,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
95,form,word,BAI,Nervous,600,1,0 2,radio,Nervous,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Mildly but it didn't bother me much.,29742,0,2,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
98,form,word,BAI,Shaky/unsteady,600,1,0 2,radio,Shaky/unsteady,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
103,form,word,BAI,Indigestion,600,1,0 2,radio,Indigestion,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Mildly but it didn't bother me much.,29742,0,2,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
101,form,word,BAI,Fear of dying,600,1,0 2,radio,Fear of dying,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
102,form,word,BAI,Scared,600,1,0 2,radio,Scared,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Mildly but it didn't bother me much.,29742,0,2,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
97,form,word,BAI,Hands trembling,600,1,0 2,radio,Hands trembling,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Not at all.,29742,0,1,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
89,form,word,BAI,Unable to relax,600,1,0 2,radio,Unable to relax,1,Not at all.;Mildly but it didn't bother me much.;Moderately - it wasn't pleasant at time.;Severely - it bothered me a lot.,Please indicate how much you have been bothered by each symptom.,NA,NA,624044,Mildly but it didn't bother me much.,29742,0,2,2021-08-26_17:22:44,2021-08-26_13:22:44,https://www.testable.org/experiment/31/731033/start?hitId=36KM3FWE4UIBPQT260TY11Y4XXK70G&workerId=A1SOFLJOEQB591&assignmentId=3WYP994K1BXS459CL04HBZOGNCO6Y7&a=K9YW4&tp_a=K9YW4&b=3WYP994K1BXS459CL04HBZOGNCO6Y7&tp_b=3WYP994K1BXS459CL04HBZOGNCO6Y7&c=315514&tp_c=315514,A1SOFLJOEQB591,43,male,Master/Doctorate,right-handed,r2vqlexjUseACLcB
3,form,word,Heinz,NA,NA,NA,1,box,Answer 1,1,NA,"Your significant other has recently fallen ill and needs an expensive medication that is not covered by your medical insurance. You do not have the money needed to purchase the expensive prescription medication, but you know that it is vital for them to have it if they are going to recover.<br><br>In this situation, what are some things you could do?",NA,NA,78249,look for good insurance,48327,0,NA,2021-08-26_17:36:28,2021-08-26_13:36:28,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1FE63K1QT776M&assignmentId=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&a=0LCN4&tp_a=0LCN4&b=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&tp_b=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&c=315514&tp_c=315514,A1FE63K1QT776M,25,male,College or Technical school,right-handed,zF8WIlPsnvlBeiFq
4,form,word,Heinz,NA,NA,NA,1,box,Answer 2,1,NA,"Your significant other has recently fallen ill and needs an expensive medication that is not covered by your medical insurance. You do not have the money needed to purchase the expensive prescription medication, but you know that it is vital for them to have it if they are going to recover.<br><br>In this situation, what are some things you could do?",NA,NA,78249,find generic medication,48327,0,NA,2021-08-26_17:36:28,2021-08-26_13:36:28,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1FE63K1QT776M&assignmentId=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&a=0LCN4&tp_a=0LCN4&b=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&tp_b=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&c=315514&tp_c=315514,A1FE63K1QT776M,25,male,College or Technical school,right-handed,zF8WIlPsnvlBeiFq
5,form,word,Heinz,NA,NA,NA,1,box,Answer 3,1,NA,"Your significant other has recently fallen ill and needs an expensive medication that is not covered by your medical insurance. You do not have the money needed to purchase the expensive prescription medication, but you know that it is vital for them to have it if they are going to recover.<br><br>In this situation, what are some things you could do?",NA,NA,78249,consult doctors about alternatives,48327,0,NA,2021-08-26_17:36:28,2021-08-26_13:36:28,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1FE63K1QT776M&assignmentId=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&a=0LCN4&tp_a=0LCN4&b=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&tp_b=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&c=315514&tp_c=315514,A1FE63K1QT776M,25,male,College or Technical school,right-handed,zF8WIlPsnvlBeiFq
6,form,word,Heinz,NA,NA,NA,1,box,Answer 4,NA,NA,"Your significant other has recently fallen ill and needs an expensive medication that is not covered by your medical insurance. You do not have the money needed to purchase the expensive prescription medication, but you know that it is vital for them to have it if they are going to recover.<br><br>In this situation, what are some things you could do?",NA,NA,78249,NA,48327,0,NA,2021-08-26_17:36:28,2021-08-26_13:36:28,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=A1FE63K1QT776M&assignmentId=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&a=0LCN4&tp_a=0LCN4&b=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&tp_b=3NC5L260MSSCTKYLG6YN3E3R21ZFOF&c=315514&tp_c=315514,A1FE63K1QT776M,25,male,College or Technical school,right-handed,zF8WIlPsnvlBeiFq
